SATKER;TGL_DIFF;UP;PAGU;REALISASI;PAGU52;REAL52;PAGU53;REAL53;REALGUP
427159;14;120000000;51828406000;14310560796;45632448000;10812293312;1597000000;1230226600;69207552
237814;15;210000000;17580691000;8179549461;12418998000;5034242708;0;0;120986006
402273;25;42000000;4938056000;2600145370;1310360000;675725546;10000000;10000000;27170808
111071;28;500000;573877000;306349779;96600000;57230000;0;0;500000
119040;32;4500000;183500000;107505800;183500000;107505800;0;0;4400000
679499;2;90000000;28999042000;17273609839;15288122000;7979182335;0;0;74565000
418009;32;75000000;9905622000;4283235841;9905622000;4283235841;0;0;21991000
413293;17;180000000;44302886000;21749905012;23607300000;10390626997;2591141000;1194936200;121216055
527940;1;30000000;1617258000;837392623;1158194000;639014623;0;0;15818000
597502;1;4000000;1468816000;711318644;525435000;238956000;24165000;15665000;4000000
667236;28;60000000;9016895000;5998999941;5720540000;3719459314;0;0;59974000
402236;31;120000000;12111955000;7709002401;3806393000;2404453920;127000000;116830000;64648866
650131;28;8000000;3918586000;2128127704;764615000;346372092;6000000;6000000;7132500
119038;28;7400000;168422000;91748000;168422000;91748000;0;0;7245000
521620;39;20000000;3269411000;1744777194;1232794000;576946426;24800000;0;13856424
635617;21;120000000;10497888000;4720839543;2502474000;825117684;157018000;0;79071190
426041;25;36000000;6429792000;3602408153;1136584000;458550000;200000000;200000000;36000000
553111;25;1700000;2468909000;1210042030;488580000;206540000;22000000;22000000;1700000
631158;27;36000000;3065404000;1221196427;2865404000;1214716427;100000000;0;27274815
597541;27;45000000;4164040000;2316611666;1207608000;573189928;70000000;49913000;44136540
418440;18;12270300;6143820000;3489692802;1006723000;582801300;47001000;46990000;12270300
637550;21;30000000;4830164000;2221775590;3153094000;1222599058;18722000;17220000;21307800
432841;12;300000000;30567108000;17977715283;15740163000;8415046474;3601445000;2666965759;215211637
237814;13;210000000;17580691000;8179549461;12418998000;5034242708;0;0;142040200
238542;17;120000000;32786632000;15864984843;12286632000;4584907626;690000000;127441776;115236836
622372;17;150000000;16209129000;8260051862;7439281000;3977119627;1600000000;450167554;114966836
424245;25;30000000;6678704000;4150150268;1019108000;435100000;296700000;153300000;30000000
498590;27;87000000;4,31477E+11;1,25524E+11;52330468000;20404296863;3,78947E+11;1,05082E+11;86994478
417641;1;30600000;8636007000;4134156493;1864327000;890881041;207000000;0;22168239
406375;2;150000000;24905476000;13835795726;17798052000;9491083070;0;0;149856000
418513;3;20000000;5270384000;2691966097;1028161000;495117797;245238000;129038000;19995000
411702;7;60000000;5169044000;2821587584;5169044000;2821587584;0;0;36304900
440559;4;2000000;571233000;351392198;142150000;70071500;0;0;1050000
641614;17;60000000;21315823000;11472119480;10254301000;6022773094;1685949000;212333873;57865000
686503;26;60000000;2343038000;1261660526;1577414000;579347000;0;0;60000000
424239;8;18000000;5885015000;3653059353;975148000;622599190;120000000;119946000;18000000
401836;8;10000000;3568715000;2123253337;1046563000;567050000;0;0;10000000
98970;8;40000000;6857603000;4279822186;2040923000;1321102522;114000000;79238000;39793749
406463;8;30000000;5324344000;3355996783;3386083000;2262483772;0;0;15000000
419202;8;60000000;1833685000;863932958;1833685000;863932958;0;0;35668924
597502;22;4000000;1468816000;711318644;525435000;238956000;24165000;15665000;4000000
673521;22;48000000;5730457000;2998494493;2615244000;1667803496;0;0;47956748
641499;17;120000000;24527803000;14943871387;12320657000;6757068900;125000000;124500000;117496500
656507;17;9000000;3066877000;1544263141;927269000;196677284;0;0;8928000
641567;18;150000000;27609379000;14817227560;16664508000;8884461733;0;0;135510000
682914;18;60000000;1870653000;989775156;1870653000;989775156;0;0;39548966
641660;2;300000000;62658628000;36933116382;16322571000;7086995596;0;0;299148200
238542;1;120000000;32786632000;15864984843;12286632000;4584907626;690000000;127441776;40491000
401819;2;400000000;67143239000;32922725270;57078580000;27099430701;1250000000;49890000;249453342
410574;3;120000000;12933145000;7153145110;6165714000;3691440715;284993000;0;119930000
7130;10;50000000;7314901000;4196828049;1773739000;557496561;7000000;5050000;33182390
653108;5;30000000;3503481000;2084966847;1784125000;757601555;100000000;19242630;29998960
685695;5;300000000;5,75404E+11;4,31287E+11;49235629000;27996861450;191300000;191300000;294629000
410574;5;120000000;12933145000;7153145110;6165714000;3691440715;284993000;0;83425760
690409;28;120000000;6843574000;3642189661;3443963000;1745440501;25000000;24600000;61230849
654886;1;300000000;75846139000;46610823617;19774735000;9836935243;0;0;270150000
428264;7;72000000;11727181000;5385209678;7276155000;3354662154;0;0;71959510
648209;29;120000000;19016950000;3542052899;16384297000;2176737293;1100000000;300510000;82735160
418513;7;20000000;5270384000;2691966097;1028161000;495117797;245238000;129038000;19995000
672970;10;4000000;57383000;32957900;57383000;32957900;0;0;3680000
440559;20;2000000;571233000;351392198;142150000;70071500;0;0;1951500
418527;27;1000000;697373000;312270797;178150000;87466300;0;0;977900
681312;28;2211000;1845777000;1008244928;730747000;421837000;32050000;16000000;2211000
626115;10;30000000;2990095000;1785281428;809853000;377561833;100000000;71449320;23829500
418897;15;7500000;1640194000;1211527755;789404000;532367000;32000000;31850000;7429000
664565;16;60000000;7075597000;3951218144;4840879000;2517622000;291000000;284225050;47919000
553125;24;30000000;4662277000;2564222928;925706000;428175939;109150000;109102000;22674654
723010;8;180000000;1,74577E+11;93879729755;8402188000;3901776113;398040000;397178090;92756550
683593;9;57000000;15395191000;8407302354;11083905000;5438426266;0;0;28581650
561541;4;90000000;10661579000;5486002291;3159928000;1336018942;351462000;0;77102151
406426;9;50000000;5453958000;3380436224;3514645000;1930522201;100000000;0;29997000
432841;9;300000000;30567108000;17977715283;15740163000;8415046474;3601445000;2666965759;175599647
567495;13;120000000;14821595000;4962742550;8198395000;1939865198;1420000000;15328590;119011088
426891;11;80000000;10551317000;4547315419;6506233000;2443058142;164150000;121623100;28515150
418462;33;25000000;1959247000;1190973680;525542000;262691000;55500000;55500000;23433000
419202;7;60000000;1833685000;863932958;1833685000;863932958;0;0;18150640
309374;8;7000000;6220190000;3174630435;1022752000;444932300;73210000;69000000;7000000
440551;8;10000000;2182420000;1348991294;735930000;471945130;32000000;32000000;7740000
98938;9;90000000;27638082000;17767097336;4059302000;2414218627;280000000;279000000;54278999
650829;2;22000000;11329738000;7433103382;1078933000;559684500;0;0;13555750
665882;4;300000000;66628003000;32732247764;14216309000;7574880898;10935404000;2345356100;296586750
418380;25;21900000;9470931000;6020433089;1729654000;643414800;99500000;50000000;21900000
682914;10;60000000;1870653000;989775156;1870653000;989775156;0;0;52193609
667222;17;30000000;8235631000;4430398535;3526535000;2134814055;249000000;203821225;29999943
700235;14;300000000;29315928000;14250442568;12530293000;5745983622;2044950000;619720050;252954037
239441;17;400000000;40800148000;14017284955;33161105000;10111916134;1614497000;269001013;399817721
641571;31;33000000;98712647000;36255128982;62870634000;25915364574;30227700000;7155747775;32872250
498591;35;60000000;2,88865E+11;76953014182;32822394000;17750874581;2,55793E+11;59202139601;59999824
567481;13;84800000;7522079000;4027816538;3474679000;1662761948;0;0;46459583
119028;29;60000000;1440000000;647901100;1440000000;647901100;0;0;60000000
119081;29;51000000;1059608000;746916753;1059608000;746916753;0;0;48064000
641511;28;108000000;26816363000;16804741248;5027839000;2563007231;0;0;83537000
679499;29;90000000;28999042000;17273609839;15288122000;7979182335;0;0;86401500
424239;2;18000000;5885015000;3653059353;975148000;622599190;120000000;119946000;18000000
650126;15;6600000;2668997000;1512774895;723518000;454272491;32000000;31850000;5274113
402638;9;60000000;3857212000;2607426647;1263012000;836971044;10000000;10000000;38304440
111910;14;15000000;5192721000;2627745590;3279949000;1714141760;1044893000;387202019;12766033
428289;25;51000000;8434481000;5415016695;5307780000;3347123603;0;0;49922150
575968;27;25500000;4838164000;2932167860;802560000;439490000;245800000;75000000;25500000
498092;28;51000000;1,2675E+11;21456548627;1750000000;666433827;1,25E+11;20790114800;50977000
527940;20;30000000;1617258000;837392623;1158194000;639014623;0;0;25249575
632009;26;30000000;2278249000;1626543031;1619744000;852839263;100000000;99166000;30000000
426050;31;36800000;6686953000;3639627695;897172000;404910000;111210000;108210000;36800000
700235;10;300000000;29315928000;14250442568;12530293000;5745983622;2044950000;619720050;192995262
418009;14;75000000;9905622000;4283235841;9905622000;4283235841;0;0;10540000
406375;15;150000000;24905476000;13835795726;17798052000;9491083070;0;0;149982097
418419;21;18000000;1815011000;1043602975;414364000;202757407;34900000;34900000;17996987
410574;16;120000000;12933145000;7153145110;6165714000;3691440715;284993000;0;119935000
402267;9;35000000;4167870000;2428809727;1215072000;754557943;10000000;9900000;24717500
418523;10;18000000;10308977000;5092972338;1805790000;798298499;1750000000;497012300;17953315
418493;14;20000000;5708896000;2877676297;847208000;401486000;107000000;107000000;20000000
681507;25;12500000;3661326000;1311090672;838290000;467413500;2061730000;447410950;12004000
428227;27;48000000;13551306000;7833437251;8098510000;3842206587;0;0;38487520
440504;28;28000000;17556699000;8489077080;1073876000;481965985;104020000;87800000;27720030
700147;35;90000000;16892484000;8307655651;4689105000;2169911917;50000000;47200000;87327945
424220;1;12000000;6709344000;4784043449;1413630000;669452373;243500000;232500000;8972670
418440;36;12270300;6143820000;3489692802;1006723000;582801300;47001000;46990000;12270300
665292;10;393857200;59020973000;34290731262;17415837000;8190241796;0;0;393161000
99226;19;30000000;617252000;345979920;617252000;345979920;0;0;29990300
641525;39;30000000;33146029000;19537907988;12336543000;5945265509;0;0;20000000
402639;31;13000000;153000000;107630000;153000000;107630000;0;0;7993000
650829;1;22000000;11329738000;7433103382;1078933000;559684500;0;0;11182125
449488;1;39000000;85667342000;49826983987;23741418000;11247204149;53511175000;33448594418;38965200
119072;1;140000000;3976544000;1140732250;3976544000;1140732250;0;0;75000000
402274;52;10000000;184374000;113548000;184374000;113548000;0;0;5400000
656574;16;15000000;3183354000;1785243641;958506000;300503644;0;0;14882000
669254;20;48000000;15715554000;9735142298;5214803000;3324835251;0;0;45199000
678359;20;24000000;5465228000;3248211791;1638601000;786248000;0;0;18905000
418413;20;3000000;357356000;185620186;187250000;100861500;0;0;1790000
678370;16;60000000;7362354000;4031932459;1824856000;995141345;0;0;59311050
678363;19;21000000;6025078000;3314801729;2787154000;1274360700;0;0;13743800
440555;19;950000;313656000;180348892;44470000;22900000;23560000;23560000;950000
418413;21;3000000;357356000;185620186;187250000;100861500;0;0;2931500
414540;4;120000000;19065522000;8998344901;11350732000;4799106399;1032400000;697045705;60152205
110808;3;75000000;7378542000;5077040844;4487200000;2634507011;1433000000;1352860000;33114600
440551;24;10000000;2182420000;1348991294;735930000;471945130;32000000;32000000;10000000
427310;36;160000000;14566628000;6112838011;10963696000;3889397835;275000000;273697500;118576095
431142;7;48000000;9336655000;2503421109;8020096000;1714069624;44115000;20965000;29537400
641592;8;30000000;34491545000;19943071380;16101341000;9563426857;0;0;29785000
7212;13;39000000;5254068000;2978295124;1704523000;547629347;7000000;0;20221128
537880;13;42000000;1841932000;871491494;1841932000;871491494;0;0;31637655
665882;9;300000000;66628003000;32732247764;14216309000;7574880898;10935404000;2345356100;277793000
111905;13;3000000;6625054000;3924848455;279580000;140890000;36000000;35850000;3000000
424245;22;30000000;6678704000;4150150268;1019108000;435100000;296700000;153300000;30000000
678359;25;24000000;5465228000;3248211791;1638601000;786248000;0;0;23036000
418487;29;17000000;2547756000;1478660618;766396000;389460000;32000000;31750000;17000000
666507;17;6000000;626405000;295091047;220690000;95001578;0;0;3457000
119078;24;24000000;662063000;208727322;662063000;208727322;0;0;13369000
682900;10;60000000;1898061000;939509504;1871561000;939509504;26500000;0;42904226
679482;11;80000000;16196004000;9254174006;4608362000;1465726595;0;0;50722000
424245;13;30000000;6678704000;4150150268;1019108000;435100000;296700000;153300000;30000000
418304;17;240000000;1,5944E+11;60790494477;51227421000;20107484296;1,04427E+11;38406842157;139222859
18403;27;300000000;1,17597E+11;62381461098;49153560000;24341483845;100000000;96286770;160668545
631118;3;48000000;2,53912E+11;1,15842E+11;1,77043E+11;57001491568;76868726000;58840801899;6611500
527961;4;25000000;1719478000;933978256;1297015000;608327256;244495000;233730000;23314500
553792;15;30000000;3550824000;2056627031;794243000;362957000;118727000;108538000;30000000
426066;19;50000000;6482547000;3515904115;1626912000;647500500;250000000;209950000;46837000
7296;21;60000000;10151885000;5553843121;2243977000;851705445;207000000;7000000;51910000
652208;25;30000000;6048572000;3424760728;3770025000;1743020212;0;0;17919635
666505;28;500000;947573000;651328749;102220000;74550000;0;0;500000
567495;32;120000000;14821595000;4962742550;8198395000;1939865198;1420000000;15328590;112476900
431170;1;20000000;8645755000;3633240122;5434022000;2412467810;1550785000;370150942;6500000
403410;6;2400000;92600000;53000000;92600000;53000000;0;0;2400000
402638;17;60000000;3857212000;2607426647;1263012000;836971044;10000000;10000000;57057000
723010;11;180000000;1,74577E+11;93879729755;8402188000;3901776113;398040000;397178090;104371700
622372;13;150000000;16209129000;8260051862;7439281000;3977119627;1600000000;450167554;130222657
98970;6;40000000;6857603000;4279822186;2040923000;1321102522;114000000;79238000;39907268
401944;2;30000000;29325014000;3238858460;1076688000;635524418;25475636000;880299093;22500000
